travelCode,userCode,name,place,days,price,total,date,price_per_day,year,month,stay_category,hotel_popularity,place_popularity,user_avg_spend
73483,713,Hotel AU,Recife (PE),4,312.83,1251.32,2020-05-28,312.83,2020,5,medium,4467,4467,642.6273076923078
73484,713,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-06-04,247.62,2020,6,medium,4437,4437,642.6273076923078
73489,713,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-07-09,165.99,2020,7,short,5029,5029,642.6273076923078
73490,713,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-07-16,313.02,2020,7,medium,3330,3330,642.6273076923078
73494,713,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-08-13,313.02,2020,8,medium,3330,3330,642.6273076923078
73503,713,Hotel AU,Recife (PE),1,312.83,312.83,2020-10-15,312.83,2020,10,short,4467,4467,642.6273076923078
73504,713,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-10-22,247.62,2020,10,medium,4437,4437,642.6273076923078
73511,713,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-12-10,165.99,2020,12,medium,5029,5029,642.6273076923078
73512,713,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-12-17,247.62,2020,12,medium,4437,4437,642.6273076923078
73520,713,Hotel BD,Natal (RN),3,242.88,728.64,2021-02-11,242.88,2021,2,medium,4829,4829,642.6273076923078
73523,713,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-03-04,313.02,2021,3,short,3330,3330,642.6273076923078
73524,713,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-03-11,313.02,2021,3,short,3330,3330,642.6273076923078
73529,713,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-04-15,165.99,2021,4,short,5029,5029,642.6273076923078
73530,714,Hotel BW,Campo Grande (MS),3,60.39,181.17,2019-09-26,60.39,2019,9,medium,4333,4333,598.8778431372549
73539,714,Hotel BD,Natal (RN),2,242.88,485.76,2019-11-28,242.88,2019,11,short,4829,4829,598.8778431372549
73542,714,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-12-19,313.02,2019,12,medium,3330,3330,598.8778431372549
73544,714,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-01-02,208.04,2020,1,short,4205,4205,598.8778431372549
73545,714,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-01-09,165.99,2020,1,medium,5029,5029,598.8778431372549
73546,714,Hotel BD,Natal (RN),1,242.88,242.88,2020-01-16,242.88,2020,1,short,4829,4829,598.8778431372549
73548,714,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-01-30,60.39,2020,1,short,4333,4333,598.8778431372549
73552,714,Hotel K,Salvador (BH),2,263.41,526.82,2020-02-27,263.41,2020,2,short,5094,5094,598.8778431372549
73553,714,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-03-05,247.62,2020,3,short,4437,4437,598.8778431372549
73558,714,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-04-09,165.99,2020,4,short,5029,5029,598.8778431372549
73560,714,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-04-23,208.04,2020,4,short,4205,4205,598.8778431372549
73562,714,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-05-07,60.39,2020,5,short,4333,4333,598.8778431372549
73565,714,Hotel K,Salvador (BH),3,263.41,790.23,2020-05-28,263.41,2020,5,medium,5094,5094,598.8778431372549
73570,714,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-07-02,208.04,2020,7,short,4205,4205,598.8778431372549
73571,714,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-07-09,247.62,2020,7,short,4437,4437,598.8778431372549
73573,714,Hotel K,Salvador (BH),1,263.41,263.41,2020-07-23,263.41,2020,7,short,5094,5094,598.8778431372549
73574,714,Hotel K,Salvador (BH),2,263.41,526.82,2020-07-30,263.41,2020,7,short,5094,5094,598.8778431372549
73578,714,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-08-27,139.1,2020,8,medium,4828,4828,598.8778431372549
73580,714,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-09-10,313.02,2020,9,medium,3330,3330,598.8778431372549
73581,714,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-09-17,139.1,2020,9,medium,4828,4828,598.8778431372549
73582,714,Hotel BD,Natal (RN),1,242.88,242.88,2020-09-24,242.88,2020,9,short,4829,4829,598.8778431372549
73583,714,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-10-01,313.02,2020,10,short,3330,3330,598.8778431372549
73587,714,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-10-29,313.02,2020,10,medium,3330,3330,598.8778431372549
73590,714,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-11-19,313.02,2020,11,medium,3330,3330,598.8778431372549
73592,714,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-12-03,313.02,2020,12,medium,3330,3330,598.8778431372549
73593,714,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-12-10,313.02,2020,12,medium,3330,3330,598.8778431372549
73595,714,Hotel BD,Natal (RN),3,242.88,728.64,2020-12-24,242.88,2020,12,medium,4829,4829,598.8778431372549
73598,714,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-01-14,313.02,2021,1,medium,3330,3330,598.8778431372549
73602,714,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-02-11,208.04,2021,2,medium,4205,4205,598.8778431372549
73610,714,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-04-08,247.62,2021,4,short,4437,4437,598.8778431372549
73614,714,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-05-06,247.62,2021,5,short,4437,4437,598.8778431372549
73623,714,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-07-08,247.62,2021,7,medium,4437,4437,598.8778431372549
73626,714,Hotel K,Salvador (BH),4,263.41,1053.64,2021-07-29,263.41,2021,7,medium,5094,5094,598.8778431372549
73632,714,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-09-09,313.02,2021,9,medium,3330,3330,598.8778431372549
73636,714,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-10-07,208.04,2021,10,short,4205,4205,598.8778431372549
73637,714,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-10-14,313.02,2021,10,short,3330,3330,598.8778431372549
73644,714,Hotel K,Salvador (BH),3,263.41,790.23,2021-12-02,263.41,2021,12,medium,5094,5094,598.8778431372549
73646,714,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-12-16,247.62,2021,12,short,4437,4437,598.8778431372549
73657,714,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-03-03,313.02,2022,3,short,3330,3330,598.8778431372549
73659,714,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-03-17,165.99,2022,3,short,5029,5029,598.8778431372549
73660,714,Hotel K,Salvador (BH),3,263.41,790.23,2022-03-24,263.41,2022,3,medium,5094,5094,598.8778431372549
73662,714,Hotel Z,Aracaju (SE),1,208.04,208.04,2022-04-07,208.04,2022,4,short,4205,4205,598.8778431372549
73663,714,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-04-14,247.62,2022,4,medium,4437,4437,598.8778431372549
73665,714,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-04-28,247.62,2022,4,short,4437,4437,598.8778431372549
73667,714,Hotel BD,Natal (RN),4,242.88,971.52,2022-05-12,242.88,2022,5,medium,4829,4829,598.8778431372549
73673,714,Hotel BD,Natal (RN),2,242.88,485.76,2022-06-23,242.88,2022,6,short,4829,4829,598.8778431372549
73679,714,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-08-04,60.39,2022,8,medium,4333,4333,598.8778431372549
73683,714,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-09-01,139.1,2022,9,medium,4828,4828,598.8778431372549
73685,714,Hotel BD,Natal (RN),3,242.88,728.64,2022-09-15,242.88,2022,9,medium,4829,4829,598.8778431372549
73694,714,Hotel K,Salvador (BH),4,263.41,1053.64,2022-11-17,263.41,2022,11,medium,5094,5094,598.8778431372549
73698,714,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-12-15,165.99,2022,12,short,5029,5029,598.8778431372549
73707,715,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-10-24,313.02,2019,10,medium,3330,3330,581.8787755102042
73709,715,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-11-07,208.04,2019,11,short,4205,4205,581.8787755102042
73710,715,Hotel K,Salvador (BH),3,263.41,790.23,2019-11-14,263.41,2019,11,medium,5094,5094,581.8787755102042
73712,715,Hotel Z,Aracaju (SE),3,208.04,624.12,2019-11-28,208.04,2019,11,medium,4205,4205,581.8787755102042
73714,715,Hotel AU,Recife (PE),1,312.83,312.83,2019-12-12,312.83,2019,12,short,4467,4467,581.8787755102042
73718,715,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-01-09,165.99,2020,1,short,5029,5029,581.8787755102042
73721,715,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-01-30,313.02,2020,1,medium,3330,3330,581.8787755102042
73722,715,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-02-06,165.99,2020,2,medium,5029,5029,581.8787755102042
73724,715,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-02-20,313.02,2020,2,short,3330,3330,581.8787755102042
73732,715,Hotel AU,Recife (PE),3,312.83,938.49,2020-04-16,312.83,2020,4,medium,4467,4467,581.8787755102042
73735,715,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-07,165.99,2020,5,short,5029,5029,581.8787755102042
73743,715,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-07-02,313.02,2020,7,medium,3330,3330,581.8787755102042
73747,715,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-07-30,208.04,2020,7,medium,4205,4205,581.8787755102042
73748,715,Hotel K,Salvador (BH),4,263.41,1053.64,2020-08-06,263.41,2020,8,medium,5094,5094,581.8787755102042
73750,715,Hotel BD,Natal (RN),3,242.88,728.64,2020-08-20,242.88,2020,8,medium,4829,4829,581.8787755102042
73751,715,Hotel AU,Recife (PE),1,312.83,312.83,2020-08-27,312.83,2020,8,short,4467,4467,581.8787755102042
73754,715,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-09-17,139.1,2020,9,medium,4828,4828,581.8787755102042
73755,715,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-09-24,313.02,2020,9,short,3330,3330,581.8787755102042
73759,715,Hotel K,Salvador (BH),1,263.41,263.41,2020-10-22,263.41,2020,10,short,5094,5094,581.8787755102042
73761,715,Hotel K,Salvador (BH),2,263.41,526.82,2020-11-05,263.41,2020,11,short,5094,5094,581.8787755102042
73769,715,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-12-31,60.39,2020,12,short,4333,4333,581.8787755102042
73770,715,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-01-07,60.39,2021,1,medium,4333,4333,581.8787755102042
73774,715,Hotel BD,Natal (RN),3,242.88,728.64,2021-02-04,242.88,2021,2,medium,4829,4829,581.8787755102042
73777,715,Hotel K,Salvador (BH),4,263.41,1053.64,2021-02-25,263.41,2021,2,medium,5094,5094,581.8787755102042
73778,715,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-03-04,60.39,2021,3,medium,4333,4333,581.8787755102042
73779,715,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-03-11,313.02,2021,3,medium,3330,3330,581.8787755102042
73782,715,Hotel K,Salvador (BH),1,263.41,263.41,2021-04-01,263.41,2021,4,short,5094,5094,581.8787755102042
73783,715,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-04-08,165.99,2021,4,short,5029,5029,581.8787755102042
73785,715,Hotel AU,Recife (PE),2,312.83,625.66,2021-04-22,312.83,2021,4,short,4467,4467,581.8787755102042
73792,715,Hotel K,Salvador (BH),4,263.41,1053.64,2021-06-10,263.41,2021,6,medium,5094,5094,581.8787755102042
73797,715,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-07-15,60.39,2021,7,short,4333,4333,581.8787755102042
73808,715,Hotel K,Salvador (BH),2,263.41,526.82,2021-09-30,263.41,2021,9,short,5094,5094,581.8787755102042
73811,715,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-10-21,247.62,2021,10,medium,4437,4437,581.8787755102042
73815,715,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-11-18,60.39,2021,11,short,4333,4333,581.8787755102042
73822,715,Hotel A,Florianopolis (SC),1,313.02,313.02,2022-01-06,313.02,2022,1,short,3330,3330,581.8787755102042
73824,715,Hotel AU,Recife (PE),4,312.83,1251.32,2022-01-20,312.83,2022,1,medium,4467,4467,581.8787755102042
73826,715,Hotel K,Salvador (BH),1,263.41,263.41,2022-02-03,263.41,2022,2,short,5094,5094,581.8787755102042
73827,715,Hotel K,Salvador (BH),2,263.41,526.82,2022-02-10,263.41,2022,2,short,5094,5094,581.8787755102042
73830,715,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-03-03,313.02,2022,3,medium,3330,3330,581.8787755102042
73836,715,Hotel AU,Recife (PE),1,312.83,312.83,2022-04-14,312.83,2022,4,short,4467,4467,581.8787755102042
73837,715,Hotel BD,Natal (RN),3,242.88,728.64,2022-04-21,242.88,2022,4,medium,4829,4829,581.8787755102042
73838,715,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-04-28,60.39,2022,4,medium,4333,4333,581.8787755102042
73841,715,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-05-19,313.02,2022,5,medium,3330,3330,581.8787755102042
73842,715,Hotel K,Salvador (BH),1,263.41,263.41,2022-05-26,263.41,2022,5,short,5094,5094,581.8787755102042
73843,715,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-06-02,165.99,2022,6,medium,5029,5029,581.8787755102042
73848,715,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-07-07,313.02,2022,7,medium,3330,3330,581.8787755102042
73852,715,Hotel K,Salvador (BH),2,263.41,526.82,2022-08-04,263.41,2022,8,short,5094,5094,581.8787755102042
73859,715,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-09-22,60.39,2022,9,short,4333,4333,581.8787755102042
73865,715,Hotel BD,Natal (RN),3,242.88,728.64,2022-11-03,242.88,2022,11,medium,4829,4829,581.8787755102042
73881,716,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-12-05,247.62,2019,12,medium,4437,4437,508.265
73882,716,Hotel A,Florianopolis (SC),4,313.02,1252.08,2019-12-12,313.02,2019,12,medium,3330,3330,508.265
73883,716,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-12-19,139.1,2019,12,medium,4828,4828,508.265
73884,716,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-12-26,60.39,2019,12,short,4333,4333,508.265
73886,716,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-01-09,313.02,2020,1,medium,3330,3330,508.265
73892,716,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-02-20,208.04,2020,2,short,4205,4205,508.265
73894,716,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-03-05,208.04,2020,3,short,4205,4205,508.265
73895,716,Hotel AU,Recife (PE),4,312.83,1251.32,2020-03-12,312.83,2020,3,medium,4467,4467,508.265
73896,716,Hotel AU,Recife (PE),3,312.83,938.49,2020-03-19,312.83,2020,3,medium,4467,4467,508.265
73901,716,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-04-23,60.39,2020,4,short,4333,4333,508.265
73903,716,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-05-07,139.1,2020,5,short,4828,4828,508.265
73914,716,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-07-23,208.04,2020,7,medium,4205,4205,508.265
73916,716,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-08-06,247.62,2020,8,short,4437,4437,508.265
73920,716,Hotel BD,Natal (RN),3,242.88,728.64,2020-09-03,242.88,2020,9,medium,4829,4829,508.265
73927,716,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-10-22,165.99,2020,10,short,5029,5029,508.265
73930,716,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-11-12,165.99,2020,11,medium,5029,5029,508.265
73936,716,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-12-24,60.39,2020,12,short,4333,4333,508.265
73942,716,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-02-04,139.1,2021,2,short,4828,4828,508.265
73943,716,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-02-11,60.39,2021,2,medium,4333,4333,508.265
73946,716,Hotel AU,Recife (PE),1,312.83,312.83,2021-03-04,312.83,2021,3,short,4467,4467,508.265
73949,716,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-03-25,60.39,2021,3,short,4333,4333,508.265
73950,716,Hotel BD,Natal (RN),3,242.88,728.64,2021-04-01,242.88,2021,4,medium,4829,4829,508.265
73951,716,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-04-08,165.99,2021,4,medium,5029,5029,508.265
73952,716,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-04-15,208.04,2021,4,medium,4205,4205,508.265
73953,716,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-04-22,60.39,2021,4,short,4333,4333,508.265
73954,716,Hotel AU,Recife (PE),4,312.83,1251.32,2021-04-29,312.83,2021,4,medium,4467,4467,508.265
73955,716,Hotel K,Salvador (BH),1,263.41,263.41,2021-05-06,263.41,2021,5,short,5094,5094,508.265
73957,716,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-05-20,60.39,2021,5,medium,4333,4333,508.265
73961,716,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-06-17,165.99,2021,6,medium,5029,5029,508.265
73963,716,Hotel AU,Recife (PE),4,312.83,1251.32,2021-07-01,312.83,2021,7,medium,4467,4467,508.265
73965,716,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-07-15,165.99,2021,7,short,5029,5029,508.265
73967,716,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-07-29,60.39,2021,7,short,4333,4333,508.265
73969,717,Hotel BD,Natal (RN),2,242.88,485.76,2019-09-26,242.88,2019,9,short,4829,4829,546.2986956521738
73972,717,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-10-17,247.62,2019,10,medium,4437,4437,546.2986956521738
73973,717,Hotel A,Florianopolis (SC),4,313.02,1252.08,2019-10-24,313.02,2019,10,medium,3330,3330,546.2986956521738
73976,717,Hotel K,Salvador (BH),2,263.41,526.82,2019-11-14,263.41,2019,11,short,5094,5094,546.2986956521738
73977,717,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-11-21,247.62,2019,11,short,4437,4437,546.2986956521738
73993,717,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-03-12,313.02,2020,3,short,3330,3330,546.2986956521738
73997,717,Hotel K,Salvador (BH),3,263.41,790.23,2020-04-09,263.41,2020,4,medium,5094,5094,546.2986956521738
73999,717,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-04-23,60.39,2020,4,short,4333,4333,546.2986956521738
74002,717,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-05-14,139.1,2020,5,medium,4828,4828,546.2986956521738
74006,717,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-06-11,60.39,2020,6,medium,4333,4333,546.2986956521738
74007,717,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-06-18,313.02,2020,6,medium,3330,3330,546.2986956521738
74008,717,Hotel BD,Natal (RN),3,242.88,728.64,2020-06-25,242.88,2020,6,medium,4829,4829,546.2986956521738
74021,717,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-09-24,165.99,2020,9,short,5029,5029,546.2986956521738
74024,717,Hotel BD,Natal (RN),1,242.88,242.88,2020-10-15,242.88,2020,10,short,4829,4829,546.2986956521738
74028,717,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-11-12,139.1,2020,11,short,4828,4828,546.2986956521738
74029,717,Hotel BD,Natal (RN),3,242.88,728.64,2020-11-19,242.88,2020,11,medium,4829,4829,546.2986956521738
74032,717,Hotel AU,Recife (PE),4,312.83,1251.32,2020-12-10,312.83,2020,12,medium,4467,4467,546.2986956521738
74037,717,Hotel BD,Natal (RN),1,242.88,242.88,2021-01-14,242.88,2021,1,short,4829,4829,546.2986956521738
74048,717,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-04-01,247.62,2021,4,short,4437,4437,546.2986956521738
74049,717,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-04-08,313.02,2021,4,medium,3330,3330,546.2986956521738
74052,717,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-04-29,313.02,2021,4,short,3330,3330,546.2986956521738
74054,717,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-05-13,60.39,2021,5,medium,4333,4333,546.2986956521738
74057,717,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-06-03,60.39,2021,6,short,4333,4333,546.2986956521738
74067,718,Hotel BD,Natal (RN),3,242.88,728.64,2019-10-31,242.88,2019,10,medium,4829,4829,469.6553658536585
74069,718,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-14,165.99,2019,11,short,5029,5029,469.6553658536585
74074,718,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-12-19,208.04,2019,12,short,4205,4205,469.6553658536585
74077,718,Hotel AU,Recife (PE),1,312.83,312.83,2020-01-09,312.83,2020,1,short,4467,4467,469.6553658536585
74078,718,Hotel AU,Recife (PE),2,312.83,625.66,2020-01-16,312.83,2020,1,short,4467,4467,469.6553658536585
74079,718,Hotel K,Salvador (BH),1,263.41,263.41,2020-01-23,263.41,2020,1,short,5094,5094,469.6553658536585
74083,718,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-02-20,313.02,2020,2,medium,3330,3330,469.6553658536585
74091,718,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-04-16,165.99,2020,4,medium,5029,5029,469.6553658536585
74092,718,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-04-23,247.62,2020,4,medium,4437,4437,469.6553658536585
74097,718,Hotel K,Salvador (BH),2,263.41,526.82,2020-05-28,263.41,2020,5,short,5094,5094,469.6553658536585
74098,718,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-06-04,60.39,2020,6,medium,4333,4333,469.6553658536585
74102,718,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-07-02,139.1,2020,7,short,4828,4828,469.6553658536585
74105,718,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-07-23,247.62,2020,7,short,4437,4437,469.6553658536585
74107,718,Hotel BD,Natal (RN),4,242.88,971.52,2020-08-06,242.88,2020,8,medium,4829,4829,469.6553658536585
74108,718,Hotel BD,Natal (RN),3,242.88,728.64,2020-08-13,242.88,2020,8,medium,4829,4829,469.6553658536585
74110,718,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-08-27,139.1,2020,8,short,4828,4828,469.6553658536585
74114,718,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-09-24,60.39,2020,9,medium,4333,4333,469.6553658536585
74115,718,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-10-01,60.39,2020,10,medium,4333,4333,469.6553658536585
74117,718,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-10-15,165.99,2020,10,medium,5029,5029,469.6553658536585
74119,718,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-10-29,313.02,2020,10,medium,3330,3330,469.6553658536585
74121,718,Hotel K,Salvador (BH),3,263.41,790.23,2020-11-12,263.41,2020,11,medium,5094,5094,469.6553658536585
74123,718,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-11-26,60.39,2020,11,medium,4333,4333,469.6553658536585
74129,718,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-01-07,165.99,2021,1,short,5029,5029,469.6553658536585
74130,718,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-01-14,208.04,2021,1,short,4205,4205,469.6553658536585
74132,718,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-01-28,208.04,2021,1,short,4205,4205,469.6553658536585
74134,718,Hotel K,Salvador (BH),1,263.41,263.41,2021-02-11,263.41,2021,2,short,5094,5094,469.6553658536585
74138,718,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-03-11,60.39,2021,3,short,4333,4333,469.6553658536585
74140,718,Hotel AU,Recife (PE),2,312.83,625.66,2021-03-25,312.83,2021,3,short,4467,4467,469.6553658536585
74148,718,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-05-20,60.39,2021,5,short,4333,4333,469.6553658536585
74159,718,Hotel K,Salvador (BH),3,263.41,790.23,2021-08-05,263.41,2021,8,medium,5094,5094,469.6553658536585
